Zip,60657,60614,60640,60647,60618,60613,60629,60625,60619,60617,60610,60611,60620,60634,60016,60628,60626,60649,60616,60453,60641,60622,60660,60056,60615,60637,60608,60004,60402,60638,60639,60630,60643,60411,60804,60632,60623,60201,60010,60609,60645,60462,60067,60651,60193,60062,60477,60025,60707,60644,60090,60653,60409,60302,60068,60074,60202,60654,60007,60612,60607,60107,60659,60005,60652,60525,60169,60656,60714,60631,60438,60076,60624,60621,60077,60655,60636,60018,60646,60445,60452,60827,60091,60601,60466,60642,60426,60467,60706,60459,60053,60406,60803,60487,60008,60439,60443,60430,60194,60419,60473,60130,60661,60513,60153,60093,60154,60160,60465,60805,60164,60304,60546,60070,60131,60104,60173,60455,60478,60415,60429,60463,60526,60026,60458,60192,60471,60457,60482,60176,60558,60633,60712,60305,60171,60534,60464,60422,60425,60501,60155,60162,60022,60195,60480,60461,60469,60163,60203,60301,60476,60043
1996-04,146700,198000,102300,124500,140900,106100,94800,132700,77000,75700,113400,138100,75200,147500,135700,67700,98700,80400,100200,133200,136600,161100,92800,183200,112700,88000,91800,202100,117100,122700,121800,153400,86600,82100,99600,98300,79500,189200,339300,83400,125200,176500,198200,88500,147400,293200,143800,236100,143200,83400,131500,123300,79000,159000,220400,147000,138000,95600,158700,110000,99600,131600,141500,178000,100800,178600,136600,154700,177200,179200,94500,167800,84000,61200,153900,120200,60600,156700,188200,107300,137400,72900,339000,142700,78900,147100,52700,208800,161100,125300,176400,84300,120900,174800,147500,217100,127400,117000,132000,77400,117900,113500,88500,130100,98100,529700,150700,129900,127800,120200,124300,152100,161400,154000,127200,100200,159800,129700,93300,117300,84700,172000,168000,341100,131000,195400,120700,151600,122300,130500,259500,81100,210600,276900,125500,118500,235000,177300,101700,104700,117100,112600,540300,84100,165100,223900,84300,118400,210800,112200,89600,742300
1996-05,146500,195500,101300,124000,140300,105300,94900,132200,76900,75800,114300,139400,75300,146900,137200,67900,98100,80300,101700,132600,135500,160700,91500,183200,113100,87600,91600,200300,117600,122900,120600,152800,86700,81700,98200,98900,79100,191000,338800,83500,124900,177300,198200,87200,146800,294000,143800,236400,143000,82900,131800,122000,79100,160500,225000,145300,138300,96700,158800,111200,99500,130500,140900,177500,101200,181700,137100,156200,177200,180000,95000,170800,83000,61000,156000,121700,60600,156800,187700,106700,137100,72700,337000,142800,79400,146400,52900,208500,164100,126200,177300,84100,120500,177200,145300,219700,126400,116800,133000,78200,117600,114600,87900,130400,96900,518500,151200,128100,127100,120700,124000,153000,162900,154700,128000,99400,159800,130100,93200,117700,84100,174600,169500,345900,130100,194700,119900,151000,122100,131800,264000,81100,213600,273600,126600,119000,234000,176600,102200,106100,116000,113900,536900,84500,165600,222000,83600,120900,213800,111500,90200,731500
1996-06,146300,194200,100700,123600,139500,104500,94700,131400,77400,75800,114900,139100,75300,145800,138500,68100,97500,79500,103200,131800,134500,160800,90800,182800,113900,87800,91700,199300,117900,122700,119100,152400,86600,81100,97600,99500,79500,191100,337200,83300,123800,178100,198900,85900,146300,296100,143300,235600,142000,81700,132500,121200,79100,160500,229200,143600,138600,96400,159300,111500,99600,130300,140400,176500,101200,183900,137300,158200,176800,178700,95700,173100,81700,59800,157200,122900,59900,156800,187900,106500,137000,72000,337100,141200,79400,145800,53200,208800,166400,126700,177400,83500,119900,178800,144300,220600,125800,116700,132500,78600,117000,115000,87200,131100,95700,514400,151600,126900,126500,120600,123200,153500,164200,155800,128400,99000,160000,129700,92800,117600,83800,177400,170500,345600,129000,195000,118900,150500,122600,132400,266600,80500,214700,269700,126900,118500,233100,175400,102800,106400,115200,115300,537700,84700,166300,216800,83000,122600,215200,111800,91600,729700
1996-07,146300,193800,100600,124100,139000,104700,94700,130000,77800,75600,115100,138400,75200,144500,139200,68100,96600,78400,104300,131100,133700,161300,90300,181100,113700,88100,91400,198000,118000,122900,117500,151500,86300,80900,97000,99800,80100,191300,334900,82400,122600,178000,199400,84600,146500,296000,142400,234200,141700,80200,132700,119400,79100,159300,231300,142500,140200,96400,159600,111500,100100,130000,139900,174800,101400,184400,137400,158600,176900,176900,96900,174900,80900,57900,158400,123300,58700,156900,187900,106500,136900,71600,338000,138200,79100,146300,53200,208700,167900,126600,177100,83300,119400,179200,144600,219500,125300,116100,131500,78900,116900,114700,87200,132100,94100,516600,152100,126100,126200,120100,122600,153100,164900,156200,129100,98700,159600,129000,92100,117000,83600,179200,170900,343100,127500,195300,118700,149800,122900,132300,266700,80300,214300,268700,126800,118000,231200,174500,103000,105800,113600,116000,542600,85000,167200,210500,82500,122700,216300,112200,92900,738400
1996-08,146800,193900,100700,124600,138700,105000,94400,128800,78200,75400,115200,138800,75300,143800,139500,68000,95200,77700,104800,130300,133500,161700,90100,178900,112900,88200,90500,196500,118100,123200,116200,150300,86000,80800,96400,100000,80300,191300,333900,81000,121600,177400,200300,83500,146800,294600,141300,232500,141600,79600,132500,117700,79300,158300,232600,141800,142200,97400,159100,111500,101100,129200,139600,173300,101500,184300,137100,157800,177000,175600,98300,176200,80500,56400,159900,123100,57500,157400,188100,106500,136800,71600,338400,135600,78700,146500,53200,208200,168900,126400,177000,83400,119400,179300,144300,218000,124900,116000,130700,79300,116800,114200,87900,132900,92200,518200,152200,125600,126200,119200,121800,151600,165100,156300,129300,98000,159400,128700,92000,116300,83400,179900,171200,340700,126700,194600,118700,149200,122700,131900,266500,80200,213300,269000,126700,117700,229200,174500,103100,105400,112600,116500,543300,85700,167700,207600,82300,122300,217400,111900,93600,742000
1996-09,147100,194500,101300,124600,138200,105200,94100,128000,78700,75200,115400,140300,75500,143200,139500,67900,94100,77600,105100,129600,133600,161500,90200,178000,112400,88400,90300,196700,118300,123500,115400,149300,85700,80700,96200,100400,80500,191400,333600,80100,121000,176700,201300,82800,146900,294200,140300,231700,141100,79800,132500,118100,79400,157300,234600,140800,143500,99200,158500,110800,103000,129100,139700,172500,101400,183800,136900,157400,176700,174600,99400,177200,80100,55500,161100,122800,56800,157700,188500,106800,136400,71700,338400,134400,78600,145900,53500,207900,169700,126600,177100,83400,119500,180000,142700,217600,124600,115900,130900,79600,116500,113300,88800,133200,90200,516100,152000,125700,126100,118600,121100,150500,164600,156900,129000,97400,160500,128400,92200,116100,83300,180600,171100,339500,126300,194200,117600,148800,122300,131000,266600,80300,213700,268900,126300,117500,228800,173800,103300,105000,111800,117500,540600,86300,167600,206500,82500,121900,217600,111800,93700,731500
1996-10,147300,195900,102300,124000,137500,105200,93900,127500,79100,74900,116300,141200,75800,142700,139200,68000,93400,77500,105700,129200,133500,161100,90400,178300,112600,88700,91100,197400,118400,123900,114700,148700,85500,80600,96200,101000,80700,192700,332500,80000,121000,175800,202400,83000,146900,294400,140100,232700,140800,80400,132800,120600,79500,156900,237300,139500,144300,100600,157900,109900,104700,129500,139700,171500,101300,184000,137000,157700,176600,174200,100200,178500,79800,55000,162100,123000,56700,157900,189200,107100,135800,71800,339000,133800,78700,144800,53800,207800,170900,126900,177800,83300,119700,180300,140700,218400,124900,116200,132000,79900,116400,112400,90500,133700,88700,515600,152100,125500,126400,118200,120700,150900,164400,157800,129100,97200,162400,128100,92400,116300,83300,181500,170900,340300,125600,194300,116500,148500,122400,130600,267200,80500,216300,268700,125900,117400,229800,173900,103300,104700,111200,119200,540300,86800,168200,204600,82500,121800,218200,111500,93700,713500
1996-11,147800,197900,103200,124100,137000,105300,93900,127300,79600,74900,117500,142400,76000,142600,139200,68400,93800,77700,106700,129000,133600,161900,90900,178900,112900,89500,91900,197100,118700,124500,114200,148500,85100,81100,96200,101600,81200,195500,331100,80300,121500,175500,202300,83500,147400,293500,140300,233900,140600,81300,133400,122400,79600,157300,239800,139000,145100,102300,157700,109200,106100,130000,139800,170700,101300,184400,137500,158400,177000,174400,100700,179400,80200,55000,163000,123200,56600,158400,190300,107300,135600,72000,339900,132500,78700,144800,54100,208000,172500,126800,178800,83300,119800,180300,139700,218900,125000,116900,132400,80000,116400,112300,93500,134600,88400,514200,152600,125100,127200,118000,120900,152500,164400,157800,129800,97000,163700,128100,92800,116700,83800,182800,170800,341100,124700,194900,116400,148500,123000,130700,266800,80400,219200,268000,125700,117400,231700,175200,103100,104500,111000,120600,540200,87500,169000,200900,82700,122200,220000,110800,93700,702600
1996-12,148600,200100,104400,124800,136800,105900,93900,127600,80200,74800,118300,143700,76200,142700,139700,69000,94800,78400,107500,128800,133600,163100,91500,179300,113100,90500,92200,196800,118700,124900,113700,148800,84500,81700,96200,102400,82300,198100,329500,81100,122300,175400,201200,83900,148200,291900,140500,234000,140000,82500,134300,123700,79600,157400,241500,138700,146200,103600,157800,109300,107400,130400,140200,170200,101200,184000,138100,158900,177600,174500,101000,180200,81000,55200,164200,123700,56600,158900,191700,107800,135800,71800,340700,132500,78800,145500,54400,208900,173900,126500,179800,83900,119800,180000,139100,220000,124500,117800,132700,80200,116400,112600,96500,135200,88600,506500,152900,124800,128000,117800,121200,153800,163900,158000,130300,96900,164200,128000,93300,116300,84600,183600,170800,341400,124500,195800,116200,148800,123500,130700,266200,80000,219800,266000,125600,117800,234700,176900,103100,105200,111100,121100,532200,88500,169700,196900,83700,122900,221700,109700,93800,695500
1997-01,149100,199700,105200,125200,137100,106600,94200,128300,80700,74700,118900,144200,76300,143200,140900,69600,96000,79300,107600,128500,133900,164000,92200,180800,112900,90700,92200,197700,118500,125200,113200,149700,84300,81900,96600,103200,83500,200000,328400,81800,123200,175600,201200,83900,150300,291200,140800,235000,139500,83300,135400,124300,79600,157700,243500,138500,147600,103700,158600,110400,108000,130800,141300,171000,101000,184100,139200,159600,178000,175000,101400,181700,81300,55300,165700,124500,56700,160200,192900,108300,135800,71800,341800,133700,78900,146400,54900,210400,175200,126200,181500,85000,120000,178800,139500,222400,123900,118100,133400,80600,116700,113100,98700,135500,88300,499100,153000,124400,128800,117400,121600,155000,164300,159300,130600,97100,164100,127800,93300,115700,84900,183700,171400,343000,125300,197200,116000,149100,123800,130600,267400,79800,220600,264100,125500,118500,237800,177600,103700,106300,111100,121400,524000,89500,170400,194200,85100,123800,223600,108200,94000,688800
1997-02,149600,197700,105600,125000,137800,107100,94700,128800,80700,74800,119500,144100,76300,143600,142000,70300,96500,79500,108300,128300,134500,164800,92800,183200,113200,90600,92100,198600,118400,125600,112800,150400,84600,82000,96900,103700,84200,200900,328600,82200,123800,175500,201900,84300,152800,291000,141200,236800,139600,83600,136100,125200,79500,159100,245700,138800,148700,103900,159400,111200,107700,131100,142300,172700,101500,184900,140300,160400,178400,175900,102100,183300,81500,55000,166700,125400,57100,161600,193500,108400,135700,71900,342800,134400,79000,147700,55100,211300,176300,125900,183400,85700,120400,177600,140400,224600,123400,118100,134200,81400,117300,113500,101300,135500,87900,501500,153000,123900,129200,117200,122200,156200,164900,160500,130700,97100,163800,127400,93200,115300,84800,183300,172100,344800,126200,198400,115600,149400,124200,131200,271200,79800,221800,264200,125800,119000,239200,178500,104500,106000,111200,122000,527900,91000,170800,193300,85400,124400,225600,106700,94400,687200
1997-03,151100,197600,106400,125000,138200,108000,94800,129100,80400,75200,120200,143800,76200,143900,142400,70700,97100,78800,109400,128600,135300,166400,93700,184500,113800,90400,92500,198500,118300,125900,112900,150300,85100,82300,97300,103800,84900,201400,329000,82100,124200,175300,201900,85200,153600,290600,141300,236800,139900,83800,136500,125800,79500,159600,246500,139300,148900,105100,159800,111500,108000,131200,142800,172900,101900,185600,140700,161200,178100,176400,102700,183800,81800,55000,166500,125900,57500,162500,195300,108300,135600,71500,344200,133900,78900,149400,55200,211300,176800,125900,184400,86000,120700,176800,140600,225300,122700,117700,134300,81900,117800,113700,102800,135100,88100,510100,153200,123800,130100,117100,122600,157000,164300,160700,130500,96700,163700,127000,93200,115500,84700,182600,171800,344800,126900,199200,114500,149500,124900,132400,275700,80000,222700,265700,126200,119300,240300,181100,105100,105500,111100,122400,543100,92400,169800,193300,85000,124700,226500,105600,95200,694400
1997-04,153200,199700,106800,125200,137500,108900,94800,129300,80000,75500,121700,142900,76300,144400,142600,70800,97700,77800,109900,129000,135500,168000,94200,184100,113900,89600,93100,197600,118000,126300,113200,150000,85300,82400,97800,103800,85600,202400,328800,81800,125000,175100,201900,86100,152800,289900,141100,235200,140100,84200,136300,127100,79000,159200,245400,139300,148500,106000,159700,111800,109100,131000,143400,171600,101800,185700,140900,161700,177100,175900,103000,183200,82200,55300,166100,125700,57600,163200,197300,108200,135300,71100,345800,134600,78600,150900,55100,212200,177300,125800,183500,85900,120900,176100,140000,225400,122100,117300,134300,82100,118300,113400,102900,134400,88400,515800,153200,124000,131300,116900,122600,156700,163700,161400,130400,97000,163900,126500,93000,116100,84800,182000,171000,342400,127700,200800,113300,149200,125300,132900,276800,80100,223500,265600,126800,119900,242300,183800,105300,105500,110800,122000,557900,93600,168900,192900,84400,124900,226400,104100,96400,701600
1997-05,155100,200500,106600,125200,136800,109300,94800,129700,79500,75800,123200,142100,76400,145000,142700,70800,98400,77300,109000,129400,135300,169300,94100,183600,113400,89100,93600,196800,117700,126800,113700,150200,85600,82300,98200,103200,86000,202800,328400,81200,126100,175400,201300,86300,152700,289600,140700,235500,140300,84500,135700,128900,78300,159500,243300,138900,148300,106000,159700,112600,109700,130600,144000,171100,101700,185900,141000,161600,176600,176300,103300,182500,82800,55500,165800,124700,57700,163800,198700,107700,135000,71000,348300,135200,78700,151700,54900,213900,177300,125400,181900,85900,121100,175700,139800,226200,122500,116900,134600,82100,119000,112800,102400,134400,89000,519000,153100,123800,132200,116500,122400,156100,163600,163000,130700,97300,163700,125700,92600,116600,85100,181200,170900,341700,127600,202800,112900,148900,124800,132800,275500,80000,223400,266100,127300,120900,244200,185500,105600,105700,110700,121200,565900,94500,169200,192000,84200,125200,225200,102800,97500,704400
1997-06,157200,201000,106900,125800,136700,109200,94900,129800,78900,76000,125000,141600,76200,145200,142300,71100,99400,77000,108300,129400,134700,170700,94300,183200,113200,89000,93700,196200,117800,127000,114000,150300,86000,82200,98700,102100,85900,201900,328900,80800,126600,175300,199000,86300,152500,289200,140300,235800,140900,85000,134800,130600,78200,160600,241000,138500,148600,106600,159400,113500,109400,129900,144000,171500,102100,186400,140700,161300,176900,177600,103700,181300,83000,55700,165000,124200,57900,163900,199500,107100,134400,71000,352100,135000,79300,153200,54600,215300,176300,124700,181500,86200,121100,175600,140000,227900,123200,116500,134800,82400,119700,111800,101700,134100,90200,525900,152600,123600,132500,116200,122200,156600,162600,164100,130600,97100,162800,124800,92600,116800,85200,180000,171000,342900,126500,203400,113100,148600,124100,133000,274600,79900,221600,268000,127600,121900,244500,186900,106400,105900,111200,120500,572300,95600,170200,192200,84600,125200,223700,103000,98400,710900
1997-07,159100,202100,107900,126500,137200,109600,94900,130100,78300,76300,127000,141000,76000,145400,141900,71600,100600,76900,108400,129300,134900,172200,95500,182400,114000,88200,94100,195600,118000,126900,114100,150600,86800,81700,99600,101200,85900,199800,330500,80600,126700,175300,196800,86300,152000,288700,139900,234400,141300,85200,133900,132200,78300,162000,239500,138000,148900,108000,159200,114100,110500,129100,143900,171500,102400,187300,140000,161800,177600,179600,104500,180100,83000,55700,163700,124000,57700,163900,199600,106900,134000,70900,356700,134700,80100,155600,54600,216200,174900,124200,182700,86900,121100,175500,140000,229300,124200,116300,134800,82800,120000,110600,101000,133200,91800,529600,152100,124700,132000,116200,122000,158000,161700,164600,130300,97500,161900,124400,92600,116800,85200,179600,170700,343500,125700,202500,113500,148200,124000,134500,274000,80200,220400,268600,128000,122500,243800,187800,106800,106500,112000,119800,577900,96200,171500,194600,85700,125100,222300,103200,99200,720900
1997-08,160000,202700,109100,127600,138100,110600,95200,131000,77900,76700,128700,141800,76100,145600,142200,72100,101100,77400,109200,129100,135200,173600,95700,181400,115400,87600,94200,195500,118000,126900,114600,151300,87800,81200,100500,100800,86000,198300,331700,80900,126800,175200,195400,86500,151800,289300,139900,234000,141500,85300,133200,133400,78200,163100,239200,137600,149100,110500,159500,113900,113100,128500,144400,171900,102800,187600,139800,162500,178500,182200,105100,179700,83200,56000,162700,124000,57400,164400,198800,106900,133700,71100,360100,134400,80800,158300,55000,216700,174500,124000,183900,87600,120900,175500,140300,229300,125100,116400,134900,82900,120100,109300,102500,133000,93400,528500,152500,126500,131000,116500,122200,158900,161600,164400,130800,98900,161400,124500,92800,116900,85600,180700,170800,343300,125600,201300,114200,147500,124100,136200,273700,80500,221100,269600,128900,122900,242900,188500,106500,107000,112400,119200,581600,96200,172100,197600,86800,125300,221800,103100,100000,729100
1997-09,160800,202300,109600,129000,139100,111600,95700,132100,78000,77500,129000,143300,76500,146000,143200,72700,101100,78200,110300,129200,135200,174500,95100,181300,116300,88000,94200,195800,118300,127300,115200,152000,88900,80800,100700,100600,85800,198400,332200,81700,127400,175500,194700,86500,152300,291000,140300,235600,142100,85600,132900,133300,78000,164100,239900,137900,149300,112400,159800,114700,115300,128400,144800,173100,103200,187100,140200,162600,179400,185100,105000,179300,83900,56600,162200,124700,57200,164400,198900,106900,133400,71300,361600,133600,81300,160000,55300,216700,175500,124100,184200,88100,120600,176100,141700,228500,125900,116900,135000,83000,120600,108800,105100,133900,95100,531200,153500,127800,130700,117100,122300,159300,162400,164400,132200,99900,161000,125100,93600,117300,86000,182000,172100,343700,126200,199900,115300,147200,123800,136700,274500,80800,222500,273200,129900,123400,242800,189600,106500,107700,112800,119000,584300,95900,172400,199600,87300,125500,221200,102800,100500,735200
1997-10,162200,202500,109000,130600,140000,112400,95600,133100,78600,78300,129900,144500,77200,146800,143600,73300,101100,78700,111400,129400,135400,174700,94900,182700,116300,88800,95600,196400,119100,127700,116200,152600,89900,80600,100400,100800,85900,199300,332800,82700,127900,176100,194600,86500,153200,293000,140900,236700,142900,86200,133200,133200,78200,164600,240600,139100,149300,113800,160200,116600,116900,128500,145000,174400,103400,186400,140800,162400,180000,186500,104800,178900,84600,57300,162000,126200,57400,163500,199000,106900,133000,71700,363800,133200,81800,161400,55500,217200,176100,124300,183500,88500,120300,177100,143200,228100,125900,117200,135200,83300,121300,109000,106700,134600,96100,533300,153900,128800,131500,117700,122500,159400,163900,164700,133300,100400,161100,126300,94900,117700,86300,183000,173300,344400,126900,198700,115700,147300,123600,136200,275500,81100,222700,278400,130300,124100,244100,190100,106900,108100,112900,118800,582600,95400,172900,201400,87700,125600,219200,102000,100500,736300
1997-11,163200,203000,108200,131500,140900,112600,95600,133500,79100,78900,130800,144500,78100,147500,143500,73500,100800,79100,111900,129400,136500,174500,94700,184100,116700,90000,98800,197200,119500,127800,117100,153100,90900,80600,100200,101300,86900,199800,333600,83600,127800,176500,195000,86600,153700,293900,141200,237300,143500,86800,133800,134200,78500,165300,240700,140400,149700,115000,161000,117900,117800,128700,145400,174700,103400,185900,140900,162900,180200,187400,104300,178900,85300,58500,161600,127000,58300,162500,198400,107100,132500,72100,366500,134000,82300,163300,55600,217900,176100,124700,182700,88700,120000,177300,143700,228700,126000,117200,135400,83800,121900,110100,107400,135000,97000,531200,153600,130000,132000,118000,122700,159900,165500,165300,133500,100900,162300,127400,96000,117500,86400,183500,173400,346300,127500,199000,115200,147500,123400,136000,276700,81500,222100,283400,130600,124500,245800,189400,107600,107600,113000,118600,575400,95100,172800,204000,87900,125400,217200,101300,99900,727300
1997-12,164100,203200,107900,132000,141900,112500,96000,133800,79400,79400,131500,145300,78700,148000,143700,73400,100500,79600,112500,128800,137700,174900,94400,185100,117900,92000,101400,197700,119300,127500,117900,153800,92000,81100,100600,102000,87700,200700,334000,84300,128200,176500,195900,87300,153800,295500,141100,239200,143800,87800,134500,135900,78900,167000,241000,141500,150200,116300,162500,118700,118100,129100,145900,174500,103600,185300,140800,164200,180400,188300,103500,179000,86200,59900,161500,127200,59600,162200,198300,107300,132100,72300,367900,135600,82800,165300,56000,217300,176500,125000,182500,88600,119400,177000,144300,228800,126200,117400,135500,84300,122100,111600,108200,135700,98000,532700,153400,131300,131400,118200,123300,161400,167100,165500,133600,101300,164600,128100,96700,116700,86300,183200,173500,349300,128200,200400,114400,147700,123400,135700,277900,82400,222300,287800,130700,124200,245500,188600,108200,106600,113400,118400,573600,94600,171700,206900,87500,125600,218100,101400,99100,720800
1998-01,165600,203800,107900,132400,143200,112300,96500,134700,79600,80300,132800,147200,79500,148700,144200,73400,100500,80200,113800,128300,138300,175700,94700,186100,119800,94100,102400,197800,119400,127700,118600,154400,92900,81500,101000,102900,88100,202600,334300,85500,129700,177400,196800,88000,154200,297800,141100,242000,144200,88900,135000,138200,79300,168400,242400,142300,151100,117700,163800,119700,118400,129800,147000,174700,103800,185700,141200,165900,181400,189200,103200,179500,87100,61300,162100,127600,60700,162200,199300,106900,131700,72500,368100,137400,83200,166500,56200,216400,177900,125300,182500,88500,119100,177700,144700,228500,126300,117800,135700,84800,122300,113200,108900,136400,98900,538900,154200,132300,130800,118700,124300,163100,169300,165600,133900,101300,167100,128600,97100,116100,86300,183100,175000,351300,128900,201400,113700,148400,123100,135800,279600,83800,224000,291600,131000,123500,244600,188400,108300,106300,114000,118300,580100,94500,171700,209500,86500,126100,219700,102500,98800,725400
1998-02,167400,205200,108000,133200,144900,112100,97000,136000,79900,81500,134800,149400,80000,149400,144600,73800,101000,80600,115000,128200,138800,176600,95200,187500,121000,95600,102600,198000,119700,128400,119400,154800,93700,81900,101000,103700,88600,204800,335200,87000,131100,179200,197500,88200,154900,299500,141000,244600,144800,89500,135400,139500,79500,169200,244000,142800,152100,118900,164700,120200,118900,130700,148500,175700,104200,187000,141600,167200,182900,189400,103300,179900,87600,62400,162700,128300,61500,162400,200700,106500,132000,72900,368500,138500,83600,167400,56700,215300,179800,125800,182400,88300,119100,178900,144100,228000,126600,118300,136300,85100,122800,114900,109200,136400,99000,544400,155100,132500,131000,119300,124800,164200,171600,165900,134500,101200,169700,129300,97300,115800,86400,183800,177200,351600,129000,201400,113700,149100,122800,135800,281100,84600,225800,294400,131800,123300,244200,187500,107600,106700,114400,118300,587500,94700,172600,210600,85600,126600,219900,104200,98800,735600
1998-03,168000,206900,108900,133600,146100,111700,97300,136600,80500,82000,135700,150600,80300,150100,145500,74400,101100,80700,115800,127600,139300,178100,95500,188800,121300,96000,102700,198500,120000,128800,119800,155500,94400,82300,101000,104000,88900,206400,337000,87500,131500,180400,199300,88400,155300,300300,140400,246000,145400,90100,135500,140200,79500,169600,244600,142700,152900,118500,166300,119500,118800,131400,149000,177100,104500,187800,141400,168000,184400,189200,103400,179300,87800,63100,162200,128500,62300,162600,202500,106600,132500,73300,370500,138900,84200,168600,57200,214500,180900,126000,181900,87800,119100,179500,143300,227200,127000,119000,136900,85400,123300,116200,109200,136200,98700,548500,155000,132600,130700,119300,124900,164700,172400,166100,134400,101400,171300,129800,97200,115100,86400,183800,178700,351300,128800,201600,114100,149200,122400,135300,282200,84600,226700,295300,132600,123100,244200,186400,106800,106700,114800,118700,589600,94700,173200,212000,85200,126500,219200,106300,98800,744800
1998-04,168100,209100,110900,133900,146900,111600,97400,137100,81300,82000,136700,151300,80400,150400,146500,74800,100700,80800,117300,126900,140000,180200,96100,190000,122000,96600,103400,199500,119900,128300,119700,156200,94800,82800,101000,103900,88700,207100,338000,87600,131700,180400,201800,89100,155400,300900,140000,246000,145600,90600,135600,141100,79600,169100,245900,142100,153100,118200,167800,117800,119200,131900,149000,177800,104500,187400,141200,168000,185400,189400,103600,177800,87700,63100,160400,128200,62800,162900,204600,106600,132600,73400,372300,139400,84700,170600,57600,214000,180900,126100,182000,87200,118900,179500,143200,227100,127100,119400,136800,85500,123300,117000,110500,135900,98700,551400,154000,133300,129300,118700,124700,164100,171900,166000,133400,102200,172000,129900,97200,113800,86300,182900,179600,350600,128300,201800,114400,148900,122300,134500,281900,84500,226100,296100,132400,122400,245100,186300,106300,106000,115100,119200,588100,94200,172600,214000,85000,126000,217700,108500,98600,749800
1998-05,168500,210900,112800,134700,148300,112100,97500,137800,82500,82300,139300,152300,80700,150300,147000,74800,100200,80900,119400,126900,140500,182400,96600,190000,123900,97700,103700,200300,119700,127900,119700,156900,95200,83100,100900,104000,88500,207600,337000,88200,131600,180100,203800,89600,155700,300400,140300,244900,145600,91000,135600,142700,79800,168300,247500,141600,153600,119300,168200,116700,120500,132400,149600,177600,104000,186700,141500,167600,185900,190500,104000,177100,87500,63200,158900,128100,62900,163500,206600,106800,132600,73700,373100,140600,84700,172600,57700,213900,180800,126200,182800,87000,118600,179100,143000,228500,127000,119600,136300,85200,123000,117200,111600,135900,98500,553900,153200,134500,128400,117900,124400,163400,171200,166700,132800,103000,171600,130100,97200,112700,86400,182400,179900,350300,128000,202400,114000,148700,122500,133600,282200,84400,225300,298200,132000,120900,245800,187000,105900,105400,115500,119700,588100,93600,172100,215700,84700,125300,217500,109800,98500,752300
1998-06,168900,213700,114100,135500,149600,113000,97700,138100,83300,82600,142700,153200,81100,150200,146900,74600,100700,81200,121300,127300,140500,184400,97300,188700,125600,98300,102900,200500,119500,127800,119700,157500,95300,83400,101000,104200,88800,207600,336500,88800,131100,180400,204100,89300,155800,299900,141000,244300,146000,91900,135500,143100,80100,168100,247300,141900,154500,121900,167500,116100,122700,133100,150300,177200,103500,186100,142000,166800,186400,191700,104100,177500,87700,63000,158300,128500,63300,164300,208800,107100,133000,73900,373900,142300,84300,174000,58200,213900,181100,126200,183400,87300,118600,179100,142700,229000,127200,119700,136100,84900,122500,116900,112900,135800,98100,555300,152800,135200,128100,117600,124200,163500,169900,167700,132800,103100,170600,130200,97400,112500,86700,182400,178400,350700,127900,202800,113500,148900,122600,132800,283900,84400,224700,300500,131800,119400,245200,187700,105100,106000,115600,119900,589200,92700,173000,215200,84600,125000,220300,109700,98500,756100
1998-07,169100,217400,115400,136300,150200,114100,97800,138600,84000,82100,145800,153900,81700,150800,146600,74600,101600,82200,123100,127700,140900,186000,98600,187300,125900,98900,101600,200800,119400,127800,119900,158000,94600,83700,101400,104400,89300,207200,338300,89300,130700,180700,202900,88900,155900,302300,142000,246100,146900,92700,135600,141400,80200,168800,246900,142500,155300,124400,167000,115000,125000,134200,150300,177300,103700,186100,143100,166100,187500,192400,104200,177900,88800,63300,158600,129600,64100,164800,211400,107300,133600,74400,375800,143300,83800,174900,59200,215300,182100,126500,183200,87900,118800,179300,142600,228400,127400,119900,136800,84800,122100,116300,115100,136000,98100,558600,153000,135600,127900,117500,124500,164500,168700,168800,132600,103100,171100,130300,98100,113200,87200,182700,176400,350100,127800,202700,113300,149300,122800,132700,286000,84100,224500,301100,132700,118800,243900,188900,105100,106900,115700,120400,592500,92200,174700,213600,84900,125000,224200,110200,99300,765100
1998-08,170200,220600,116400,137400,150500,116000,98100,139500,85100,81700,149000,155600,82300,151900,146100,75000,102500,83000,123700,128100,141500,187200,100000,187100,125200,100100,101200,201700,119700,128100,120600,158300,93700,84600,102000,104400,89700,206800,340700,90100,131100,180700,201200,88900,156000,306400,142700,248700,148000,92700,136000,138500,80100,169500,247100,143100,156000,126200,167100,114400,126800,134700,150300,177800,104100,187300,144400,165900,188100,192100,104600,177900,89500,63600,159200,130600,64800,164900,213700,107400,133900,74800,378200,144500,83500,176100,59700,216800,183200,126500,182600,88500,119200,179100,142500,228300,127700,120100,137600,84800,122100,116300,116500,136400,99200,567600,153600,135700,127600,117500,124800,165200,168100,169600,131900,103500,172800,130500,98400,113800,87500,183100,175200,349600,127400,202200,113600,149900,122900,132500,287000,84000,224700,299800,134100,119000,243400,189400,105700,107400,115900,121400,601100,92900,176400,211700,85700,125000,225800,111200,99900,781600
